Id compte,Mois,Client actif,Opérations client,Paiements carte,Paiements refusés,Dépenses carte,Dépôts
256,2025-04-01,1,5,1,0,6.72,118.0
51,2025-04-01,1,4,2,0,101.88,3036.0
247,2025-04-01,1,7,3,0,39.59,56.0
225,2025-04-01,1,4,0,0,0.0,174.0
274,2025-04-01,1,4,2,5,17.74,32.0
238,2025-04-01,1,14,2,0,62.16,576.0
235,2025-04-01,1,7,1,0,9.47,3328.0
264,2025-04-01,1,14,1,0,13.65,252.0
273,2025-04-01,1,4,0,0,0.0,3232.0
209,2025-04-01,1,3,1,0,28.36,69.0
232,2025-04-01,1,10,2,0,60.47,209.0
222,2025-04-01,1,2,0,0,0.0,614.0
251,2025-04-01,1,2,0,0,0.0,178.0
258,2025-04-01,1,5,1,0,43.13,208.0
240,2025-04-01,0,0,0,0,0.0,0.0
257,2025-04-01,1,9,0,0,0.0,577.0
228,2025-04-01,1,4,2,0,48.74,252.0
275,2025-04-01,1,5,3,0,138.19,157.0
237,2025-04-01,0,0,0,0,0.0,0.0
224,2025-04-01,0,0,0,0,0.0,0.0
211,2025-04-01,0,0,0,0,0.0,0.0
253,2025-04-01,1,2,0,0,0.0,122.0
210,2025-04-01,0,0,0,0,0.0,0.0
231,2025-04-01,1,2,0,0,0.0,0.0
244,2025-04-01,1,2,0,0,0.0,0.0
206,2025-04-01,1,2,0,0,0.0,137.0
269,2025-04-01,1,2,0,0,0.0,841.0
7,2025-04-01,1,4,0,0,0.0,0.0
242,2025-04-01,1,6,2,0,43.27,217.0
259,2025-04-01,1,4,2,0,61.29,166.0
250,2025-04-01,0,0,0,0,0.0,0.0
221,2025-04-01,0,0,0,0,0.0,0.0
219,2025-04-01,0,0,0,0,0.0,0.0
266,2025-04-01,0,0,0,0,0.0,0.0
239,2025-04-01,0,0,0,0,0.0,0.0
272,2025-04-01,0,0,0,0,0.0,0.0
267,2025-04-01,0,0,0,0,0.0,0.0
260,2025-04-01,0,0,0,0,0.0,0.0
243,2025-04-01,0,0,0,0,0.0,0.0
224,2025-05-01,1,14,3,4,58.23,373.0
266,2025-05-01,1,29,9,7,350.03,2172.61
94,2025-05-01,1,29,15,0,497.93,2323.8
102,2025-05-01,1,25,12,0,338.94,2162.16
123,2025-05-01,1,23,16,0,408.26,2999.48
152,2025-05-01,1,31,18,0,512.04,3645.88
161,2025-05-01,1,35,18,0,502.5,2554.91
212,2025-05-01,1,25,9,0,348.03,2153.78
263,2025-05-01,1,30,15,1,832.86,3317.07
156,2025-05-01,1,6,1,2,12.31,53.0
11,2025-05-01,1,41,16,0,483.44,2960.92
18,2025-05-01,1,27,14,0,560.13,1662.39
67,2025-05-01,1,32,17,0,738.98,2114.17
107,2025-05-01,1,39,18,3,383.86,1402.35
274,2025-05-01,1,17,10,0,289.73,3527.38
247,2025-05-01,1,14,4,1,57.61,177.0
6,2025-05-01,1,39,22,0,687.92,2264.15
9,2025-05-01,1,25,10,0,339.72,1455.54
141,2025-05-01,1,28,11,0,391.4,1395.21
167,2025-05-01,1,23,16,0,498.39,2282.6
117,2025-05-01,1,24,19,0,588.63,2025.61
81,2025-05-01,1,25,13,5,597.81,2181.54
132,2025-05-01,1,28,13,0,367.42,1997.0
145,2025-05-01,1,40,19,0,927.34,2104.97
22,2025-05-01,1,23,12,0,595.78,2562.63
38,2025-05-01,1,35,14,0,626.9,2087.95
71,2025-05-01,1,31,14,0,1141.24,2293.76
105,2025-05-01,1,34,23,0,914.23,1952.43
124,2025-05-01,1,33,18,0,760.83,2666.67
178,2025-05-01,1,46,20,2,1323.12,2664.92
251,2025-05-01,1,27,14,3,694.18,1816.59
258,2025-05-01,1,18,7,0,177.71,145.0
120,2025-05-01,1,28,21,1,966.97,1233.74
272,2025-05-01,1,38,12,0,429.75,2065.81
15,2025-05-01,1,27,14,0,572.99,2758.72
62,2025-05-01,1,34,17,0,630.3,2189.25
146,2025-05-01,1,18,10,0,422.61,162.0
275,2025-05-01,1,16,3,0,317.72,624.0
30,2025-05-01,1,22,9,0,275.95,251.0
79,2025-05-01,1,37,25,0,1297.3,1628.29
82,2025-05-01,1,24,14,2,433.53,1701.79
104,2025-05-01,1,40,19,0,601.36,2288.77
166,2025-05-01,1,13,6,0,132.78,46.0
261,2025-05-01,1,12,6,0,172.93,0.0
220,2025-05-01,1,14,6,0,402.51,0.0
177,2025-05-01,1,15,5,0,103.04,448.0
223,2025-05-01,1,24,8,0,250.17,700.0
29,2025-05-01,1,9,3,0,120.98,0.0
83,2025-05-01,1,39,14,0,746.08,2886.19
276,2025-05-01,1,36,15,0,536.55,2374.04
42,2025-05-01,1,33,14,0,695.37,3377.48
34,2025-05-01,1,38,17,3,793.1,1145.97
98,2025-05-01,1,38,24,0,1204.23,3691.23
118,2025-05-01,1,7,0,7,0.0,0.0
93,2025-05-01,1,19,6,0,164.17,134.0
144,2025-05-01,1,4,2,0,41.15,0.0
241,2025-05-01,1,33,15,2,445.76,1931.44
54,2025-05-01,1,7,1,11,18.27,280.0
172,2025-05-01,1,13,9,0,195.06,0.0
8,2025-05-01,1,25,16,0,568.33,2368.52
228,2025-05-01,1,19,4,1,145.41,730.0
253,2025-05-01,1,11,3,0,93.2,223.0
242,2025-05-01,1,39,16,1,561.14,2247.95
194,2025-05-01,1,28,15,2,671.94,2394.88
206,2025-05-01,1,8,4,8,122.2,0.0
56,2025-05-01,1,8,1,0,93.31,3510.0
158,2025-05-01,1,32,15,0,600.3,1993.17
200,2025-05-01,1,22,11,0,298.19,2073.54
61,2025-05-01,1,12,1,0,26.14,139.0
265,2025-05-01,1,33,17,0,638.39,1854.74
193,2025-05-01,1,14,4,3,117.45,0.0
269,2025-05-01,1,7,3,0,607.86,0.0
84,2025-05-01,1,7,5,0,160.47,0.0
154,2025-05-01,1,13,3,0,73.58,275.0
209,2025-05-01,1,38,24,0,890.92,1915.47
58,2025-05-01,1,26,15,0,849.56,2600.16
259,2025-05-01,1,12,10,0,334.8,0.0
60,2025-05-01,1,9,4,2,140.25,0.0
159,2025-05-01,1,38,13,5,435.85,1815.61
40,2025-05-01,1,25,13,0,272.88,4328.76
236,2025-05-01,1,7,2,4,125.17,48.0
65,2025-05-01,1,18,7,0,249.48,138.0
10,2025-05-01,1,16,6,0,173.74,861.0
72,2025-05-01,1,17,5,1,136.68,421.0
130,2025-05-01,1,18,11,0,257.63,120.0
151,2025-05-01,1,30,14,0,638.71,2076.35
255,2025-05-01,1,15,5,0,156.26,225.0
217,2025-05-01,1,30,10,1,396.34,3221.63
168,2025-05-01,1,11,1,5,14.1,0.0
70,2025-05-01,1,27,12,1,318.63,1971.63
192,2025-05-01,1,12,3,0,134.32,511.0
250,2025-05-01,1,15,3,3,314.43,627.0
297,2025-05-01,1,15,1,0,226.16,3937.0
291,2025-05-01,1,37,15,0,733.25,2405.65
239,2025-05-01,1,26,19,0,738.22,2276.8
13,2025-05-01,1,27,14,0,449.78,2231.0
45,2025-05-01,1,29,18,0,509.79,1643.27
108,2025-05-01,1,26,7,2,236.84,1897.63
143,2025-05-01,1,24,17,0,758.58,2098.42
271,2025-05-01,1,31,18,1,756.36,1737.9
187,2025-05-01,1,25,11,0,397.98,2626.2
47,2025-05-01,1,26,15,0,434.81,1388.63
170,2025-05-01,1,49,24,3,1014.47,1858.53
246,2025-05-01,1,8,4,0,156.53,0.0
21,2025-05-01,1,28,10,0,340.75,2197.97
31,2025-05-01,1,26,15,0,376.84,2525.32
32,2025-05-01,1,29,20,0,819.7,2395.03
230,2025-05-01,1,30,10,0,439.88,3190.1
1,2025-05-01,1,10,3,0,278.03,1636.0
75,2025-05-01,1,24,11,0,466.94,2310.85
126,2025-05-01,1,22,15,0,772.32,1806.15
180,2025-05-01,1,27,12,0,441.83,2809.93
173,2025-05-01,1,12,5,0,192.31,110.0
175,2025-05-01,1,31,18,0,590.14,2663.88
190,2025-05-01,1,22,6,0,179.91,64.0
256,2025-05-01,1,23,4,0,114.82,717.0
155,2025-05-01,1,22,9,1,634.12,2317.52
249,2025-05-01,1,15,5,0,382.35,273.0
17,2025-05-01,1,12,3,0,84.59,288.0
174,2025-05-01,1,29,15,0,899.71,2773.64
78,2025-05-01,1,11,4,0,93.6,393.0
171,2025-05-01,1,8,1,1,14.85,122.0
125,2025-05-01,1,16,5,0,103.83,364.0
325,2025-05-01,1,4,0,0,0.0,0.0
245,2025-05-01,1,10,4,0,208.49,0.0
222,2025-05-01,1,17,5,0,256.97,0.0
188,2025-05-01,1,33,22,0,872.15,1809.39
309,2025-05-01,1,10,2,0,70.85,1758.0
103,2025-05-01,1,17,4,0,123.85,425.0
160,2025-05-01,1,35,18,0,779.24,2796.38
179,2025-05-01,1,24,12,0,612.49,2136.56
329,2025-05-01,1,6,0,0,0.0,786.0
257,2025-05-01,1,12,9,0,415.98,827.0
87,2025-05-01,1,22,15,0,469.61,1276.62
50,2025-05-01,1,22,7,0,228.78,316.0
232,2025-05-01,1,32,18,4,785.4,1755.89
197,2025-05-01,1,16,2,1,68.08,790.0
214,2025-05-01,1,13,4,0,129.4,1077.0
121,2025-05-01,1,16,4,0,151.09,403.0
66,2025-05-01,1,29,12,0,560.17,1631.42
287,2025-05-01,1,17,4,13,91.94,112.0
76,2025-05-01,1,31,16,0,574.74,2379.14
189,2025-05-01,1,32,11,1,339.21,1687.39
68,2025-05-01,1,26,13,2,644.47,1666.89
88,2025-05-01,1,20,11,0,613.94,1984.38
136,2025-05-01,1,32,15,0,503.48,1702.53
366,2025-05-01,1,19,5,0,186.05,694.0
184,2025-05-01,1,22,11,0,386.49,2226.58
202,2025-05-01,1,23,9,0,411.25,2402.41
23,2025-05-01,1,11,3,0,214.94,2798.0
137,2025-05-01,1,5,1,0,28.17,0.0
86,2025-05-01,1,13,2,0,24.32,151.0
55,2025-05-01,1,16,6,0,164.93,0.0
63,2025-05-01,1,32,21,0,941.41,2294.5
225,2025-05-01,1,14,5,0,111.27,1605.0
90,2025-05-01,1,19,7,0,443.7,431.0
112,2025-05-01,1,10,6,0,147.97,0.0
252,2025-05-01,1,17,3,0,112.95,207.0
100,2025-05-01,1,18,6,0,145.59,797.0
227,2025-05-01,1,30,12,0,755.21,1719.01
127,2025-05-01,1,15,6,0,223.91,452.0
244,2025-05-01,1,2,0,0,0.0,0.0
267,2025-05-01,1,22,8,4,253.07,356.0
73,2025-05-01,1,14,9,0,258.15,89.0
92,2025-05-01,1,15,4,1,63.81,153.0
169,2025-05-01,1,15,5,0,139.65,458.0
28,2025-05-01,1,36,17,0,451.4,2159.19
12,2025-05-01,1,39,16,0,704.43,2848.51
43,2025-05-01,1,16,6,0,564.38,412.0
148,2025-05-01,1,20,7,0,238.29,989.0
4,2025-05-01,1,11,5,0,281.49,0.0
147,2025-05-01,1,13,2,0,50.7,703.0
330,2025-05-01,1,11,7,0,262.88,214.0
282,2025-05-01,1,16,3,4,45.87,323.0
262,2025-05-01,1,30,13,0,410.62,1917.21
243,2025-05-01,1,2,0,0,0.0,0.0
326,2025-05-01,1,13,4,1,165.93,260.0
157,2025-05-01,1,10,5,0,200.22,38.0
111,2025-05-01,1,28,9,0,397.44,1674.52
203,2025-05-01,1,9,6,0,616.54,0.0
113,2025-05-01,1,12,4,0,107.02,0.0
233,2025-05-01,1,11,5,3,79.71,114.0
44,2025-05-01,1,13,3,1,93.35,815.0
24,2025-05-01,1,6,1,0,65.81,396.0
110,2025-05-01,1,9,3,0,82.84,0.0
109,2025-05-01,1,3,2,0,161.74,0.0
116,2025-05-01,1,17,3,0,110.94,2954.0
260,2025-05-01,1,15,6,0,98.65,231.0
292,2025-05-01,1,15,5,3,115.36,152.0
198,2025-05-01,1,5,1,10,37.97,0.0
162,2025-05-01,1,11,3,4,71.39,0.0
216,2025-05-01,1,11,2,1,75.09,1365.0
199,2025-05-01,1,7,5,0,169.93,0.0
140,2025-05-01,1,8,2,9,19.63,0.0
51,2025-05-01,1,6,4,0,148.7,0.0
48,2025-05-01,1,20,4,0,191.89,666.0
234,2025-05-01,1,4,0,3,0.0,0.0
99,2025-05-01,1,12,1,0,82.41,1343.0
95,2025-05-01,1,11,4,0,151.57,2439.0
135,2025-05-01,1,10,4,0,384.96,140.0
359,2025-05-01,1,19,11,0,368.18,782.0
14,2025-05-01,1,8,6,0,141.55,0.0
204,2025-05-01,1,10,4,0,118.3,102.0
219,2025-05-01,1,11,4,0,214.48,665.0
210,2025-05-01,1,13,3,0,104.18,875.0
196,2025-05-01,1,6,3,0,58.8,150.0
328,2025-05-01,1,4,2,0,98.7,590.0
39,2025-05-01,1,17,6,0,212.45,1803.0
36,2025-05-01,1,15,5,0,117.42,81.0
89,2025-05-01,1,9,3,0,138.81,0.0
205,2025-05-01,1,10,5,0,211.24,139.0
201,2025-05-01,1,4,2,0,466.23,0.0
356,2025-05-01,1,11,2,0,72.36,835.0
142,2025-05-01,1,4,2,3,21.81,0.0
37,2025-05-01,1,9,5,0,173.15,0.0
215,2025-05-01,1,16,3,0,77.2,235.0
353,2025-05-01,1,8,1,1,89.47,115.0
213,2025-05-01,1,16,4,0,114.66,0.0
139,2025-05-01,1,7,1,0,34.53,0.0
286,2025-05-01,1,15,1,0,31.17,6118.0
277,2025-05-01,1,13,3,4,69.51,108.0
273,2025-05-01,1,12,1,0,18.56,443.0
264,2025-05-01,1,9,4,0,134.85,88.0
238,2025-05-01,1,6,4,0,224.64,0.0
303,2025-05-01,1,4,0,0,0.0,0.0
341,2025-05-01,1,4,0,0,0.0,0.0
150,2025-05-01,1,5,3,0,84.24,0.0
165,2025-05-01,1,9,1,0,21.71,0.0
288,2025-05-01,1,18,6,2,202.95,266.0
340,2025-05-01,1,13,4,0,148.83,215.0
134,2025-05-01,1,6,4,0,94.28,0.0
131,2025-05-01,1,9,2,0,38.74,276.0
343,2025-05-01,1,9,1,0,23.36,390.0
365,2025-05-01,1,7,2,0,58.07,261.0
218,2025-05-01,1,11,1,0,40.53,0.0
364,2025-05-01,1,10,4,3,301.74,306.0
290,2025-05-01,1,16,5,3,351.24,624.0
360,2025-05-01,1,3,1,1,12.54,71.0
334,2025-05-01,1,9,3,2,108.3,133.0
333,2025-05-01,1,4,2,0,41.64,255.0
19,2025-05-01,1,11,2,0,111.37,97.0
278,2025-05-01,1,16,3,1,24.48,244.0
294,2025-05-01,1,4,0,0,0.0,0.0
293,2025-05-01,1,19,9,0,282.1,520.0
358,2025-05-01,1,5,1,1,26.07,45.0
349,2025-05-01,1,9,3,1,50.52,195.0
351,2025-05-01,1,13,2,0,76.5,1058.0
304,2025-05-01,1,9,5,0,109.86,195.0
235,2025-05-01,1,5,2,0,57.52,1128.0
308,2025-05-01,1,2,0,0,0.0,0.0
295,2025-05-01,1,14,4,5,108.03,129.0
302,2025-05-01,1,12,0,2,0.0,34.0
80,2025-05-01,1,12,7,0,273.7,44.0
195,2025-05-01,1,6,2,0,23.18,0.0
350,2025-05-01,1,5,1,0,16.57,134.0
284,2025-05-01,1,2,0,2,0.0,0.0
296,2025-05-01,1,9,3,0,162.8,181.0
357,2025-05-01,1,14,7,1,164.89,483.0
310,2025-05-01,1,11,7,1,167.44,276.0
5,2025-05-01,1,10,1,0,608.66,2074.0
323,2025-05-01,1,4,2,1,65.4,141.0
321,2025-05-01,1,2,0,0,0.0,66.0
52,2025-05-01,1,4,0,0,0.0,0.0
331,2025-05-01,0,0,0,0,0.0,0.0
306,2025-05-01,1,7,2,0,27.17,4233.0
221,2025-05-01,1,6,2,0,117.17,304.0
345,2025-05-01,1,9,5,1,146.97,167.0
305,2025-05-01,1,7,1,0,27.39,121.0
324,2025-05-01,1,6,2,1,123.33,165.0
311,2025-05-01,1,11,6,2,195.95,211.0
332,2025-05-01,1,20,6,0,167.84,363.0
362,2025-05-01,1,9,3,0,57.9,539.0
348,2025-05-01,1,2,0,0,0.0,341.0
342,2025-05-01,1,4,2,2,131.35,138.0
336,2025-05-01,1,4,2,1,84.68,91.0
319,2025-05-01,1,4,2,0,76.87,6424.0
298,2025-05-01,1,2,0,0,0.0,0.0
355,2025-05-01,0,0,0,0,0.0,0.0
347,2025-05-01,1,7,1,0,49.77,812.0
322,2025-05-01,1,2,0,0,0.0,227.0
301,2025-05-01,1,6,2,0,97.06,171.0
97,2025-05-01,1,4,2,0,56.81,0.0
281,2025-05-01,1,2,0,0,0.0,131.0
367,2025-05-01,1,5,1,0,9.28,170.0
285,2025-05-01,1,2,0,0,0.0,413.0
352,2025-05-01,1,7,3,0,92.18,124.0
211,2025-05-01,1,9,3,0,213.32,424.0
354,2025-05-01,1,2,0,0,0.0,1104.0
361,2025-05-01,1,2,0,0,0.0,1479.0
363,2025-05-01,0,0,0,0,0.0,0.0
338,2025-05-01,0,0,0,0,0.0,0.0
344,2025-05-01,0,0,0,0,0.0,0.0
307,2025-05-01,1,3,1,0,30.46,276.0
289,2025-05-01,0,0,0,0,0.0,0.0
283,2025-05-01,1,4,0,1,0.0,67.0
346,2025-05-01,1,2,0,0,0.0,133.0
316,2025-05-01,1,3,1,0,13.07,48.0
280,2025-05-01,0,0,0,0,0.0,0.0
33,2025-05-01,1,4,0,0,0.0,0.0
318,2025-05-01,0,0,0,0,0.0,0.0
335,2025-05-01,0,0,0,0,0.0,0.0
320,2025-05-01,0,0,0,0,0.0,0.0
327,2025-05-01,0,0,0,0,0.0,0.0
299,2025-05-01,0,0,0,0,0.0,0.0
317,2025-05-01,1,2,0,0,0.0,201.0
313,2025-05-01,0,0,0,0,0.0,0.0
279,2025-05-01,0,0,0,0,0.0,0.0
315,2025-05-01,0,0,0,0,0.0,0.0
337,2025-05-01,0,0,0,0,0.0,0.0
313,2025-06-01,1,18,3,0,43.75,1419.0
318,2025-06-01,1,29,10,1,406.7,2727.04
21,2025-06-01,1,23,8,0,225.22,2046.95
47,2025-06-01,1,23,12,0,671.25,1355.87
62,2025-06-01,1,33,14,0,480.28,2117.62
70,2025-06-01,1,36,25,0,914.28,1992.14
124,2025-06-01,1,27,10,1,506.87,2743.03
143,2025-06-01,1,27,14,2,813.28,2086.23
189,2025-06-01,1,31,16,0,653.2,3116.91
295,2025-06-01,1,34,17,0,568.85,1836.34
316,2025-06-01,1,32,16,0,839.89,2133.81
345,2025-06-01,1,28,21,3,1220.31,1903.63
82,2025-06-01,1,24,13,1,440.14,1645.03
6,2025-06-01,1,33,22,0,1048.39,2279.51
15,2025-06-01,1,30,9,0,415.12,2373.68
32,2025-06-01,1,35,16,0,563.67,2438.22
87,2025-06-01,1,36,23,0,991.85,1292.36
102,2025-06-01,1,26,12,0,341.13,2620.85
123,2025-06-01,1,36,17,0,509.51,3035.98
136,2025-06-01,1,34,19,1,827.36,1732.76
187,2025-06-01,1,28,14,0,575.79,2567.88
188,2025-06-01,1,34,16,0,495.38,2183.74
217,2025-06-01,1,37,20,0,847.78,3115.89
107,2025-06-01,1,33,16,0,727.25,1450.1
297,2025-06-01,1,11,4,0,186.37,779.0
73,2025-06-01,1,14,5,0,135.82,553.0
173,2025-06-01,1,17,3,0,151.1,0.0
63,2025-06-01,1,29,14,0,763.12,2265.8
94,2025-06-01,1,29,14,0,743.96,2194.1
152,2025-06-01,1,27,16,0,632.56,3727.67
288,2025-06-01,1,31,12,1,599.72,1746.93
175,2025-06-01,1,30,13,0,427.57,2570.56
168,2025-06-01,1,18,7,1,151.83,39.0
180,2025-06-01,1,33,19,0,1083.15,2862.45
159,2025-06-01,1,30,19,0,723.35,1841.79
251,2025-06-01,1,24,17,0,573.55,1775.56
262,2025-06-01,1,27,14,0,482.98,1939.6
278,2025-06-01,1,30,15,0,583.58,1623.36
302,2025-06-01,1,28,14,0,669.57,1928.73
307,2025-06-01,1,29,11,0,462.88,2303.76
112,2025-06-01,1,17,6,0,161.32,660.0
67,2025-06-01,1,37,20,0,864.83,2159.32
266,2025-06-01,1,20,13,4,444.19,1866.76
117,2025-06-01,1,27,18,0,706.55,2110.66
75,2025-06-01,1,30,16,0,530.01,2297.44
225,2025-06-01,1,15,7,0,510.78,0.0
332,2025-06-01,1,37,20,0,659.03,2362.45
359,2025-06-01,1,33,21,1,696.28,3165.43
275,2025-06-01,1,11,2,0,22.28,330.0
348,2025-06-01,1,11,7,0,304.91,0.0
274,2025-06-01,1,29,14,0,587.31,3683.9
290,2025-06-01,1,7,1,5,45.3,0.0
263,2025-06-01,1,29,16,3,815.49,3310.54
29,2025-06-01,1,19,6,0,191.33,772.0
301,2025-06-01,1,11,4,0,51.08,424.0
113,2025-06-01,1,12,5,0,157.04,105.0
78,2025-06-01,1,12,7,0,156.36,263.0
14,2025-06-01,1,4,2,0,75.7,0.0
125,2025-06-01,1,13,8,0,268.64,142.0
89,2025-06-01,1,23,7,0,348.23,1390.0
84,2025-06-01,1,13,4,0,87.79,567.0
139,2025-06-01,1,24,1,0,20.41,4249.0
259,2025-06-01,1,21,3,0,118.19,592.0
321,2025-06-01,1,38,16,0,447.36,1568.59
12,2025-06-01,1,32,17,0,574.15,2190.16
215,2025-06-01,1,12,7,0,399.43,445.0
40,2025-06-01,1,36,14,0,863.88,4617.59
267,2025-06-01,1,21,10,0,297.85,2516.12
111,2025-06-01,1,45,18,0,694.26,1731.82
342,2025-06-01,1,25,14,0,933.0,2682.88
142,2025-06-01,1,2,2,1,42.97,0.0
184,2025-06-01,1,33,17,0,464.1,2393.67
13,2025-06-01,1,38,19,0,953.25,2542.37
310,2025-06-01,1,31,18,3,476.36,2880.12
88,2025-06-01,1,47,14,0,412.6,3071.34
43,2025-06-01,1,10,5,0,146.75,59.0
271,2025-06-01,1,25,12,4,530.45,1726.96
120,2025-06-01,1,39,19,0,684.39,1421.65
351,2025-06-01,1,8,5,0,141.13,276.0
105,2025-06-01,1,22,11,0,1230.21,1947.99
154,2025-06-01,1,18,6,0,188.81,319.0
362,2025-06-01,1,33,16,0,483.4,1797.34
269,2025-06-01,1,14,3,0,163.48,289.0
193,2025-06-01,1,10,3,0,57.24,64.0
277,2025-06-01,1,26,15,1,409.45,2675.82
167,2025-06-01,1,31,15,0,504.98,2653.44
317,2025-06-01,1,40,17,0,674.06,2480.01
315,2025-06-01,1,14,4,4,79.62,137.0
104,2025-06-01,1,29,18,0,618.88,2240.35
265,2025-06-01,1,42,20,1,741.06,1745.3
98,2025-06-01,1,27,20,0,764.4,2991.83
60,2025-06-01,1,14,7,0,237.84,389.0
161,2025-06-01,1,32,21,0,770.69,2605.37
80,2025-06-01,1,10,4,0,108.38,0.0
51,2025-06-01,1,12,3,0,275.6,1209.0
324,2025-06-01,1,24,14,0,385.59,388.0
79,2025-06-01,1,38,19,0,805.91,1643.32
196,2025-06-01,1,23,10,0,274.74,381.0
261,2025-06-01,1,14,7,0,357.1,1992.0
343,2025-06-01,1,13,11,2,361.27,0.0
291,2025-06-01,1,28,13,0,474.72,2147.2
287,2025-06-01,1,25,14,3,321.26,2122.03
108,2025-06-01,1,28,14,0,617.32,2248.54
230,2025-06-01,1,32,14,0,550.27,3298.12
239,2025-06-01,1,39,16,0,606.04,2065.28
219,2025-06-01,1,18,7,0,151.59,326.0
293,2025-06-01,1,31,12,0,632.53,2589.67
148,2025-06-01,1,19,8,0,595.4,497.0
353,2025-06-01,1,15,4,6,150.66,183.0
350,2025-06-01,1,16,4,0,95.73,269.0
37,2025-06-01,1,15,7,0,178.67,0.0
9,2025-06-01,1,41,14,10,496.53,1490.87
61,2025-06-01,1,17,6,0,175.49,599.0
100,2025-06-01,1,8,3,0,140.9,112.0
334,2025-06-01,1,31,17,0,847.53,2230.51
83,2025-06-01,1,39,23,0,700.06,2909.35
131,2025-06-01,1,25,6,0,175.13,970.0
443,2025-06-01,1,10,2,0,343.51,495.0
246,2025-06-01,1,9,6,0,163.0,57.0
194,2025-06-01,1,32,15,0,645.35,2321.79
22,2025-06-01,1,32,23,0,914.74,2546.64
132,2025-06-01,1,30,17,0,635.39,2030.02
174,2025-06-01,1,24,17,0,545.56,2674.0
232,2025-06-01,1,30,14,0,286.25,1794.43
241,2025-06-01,1,27,14,0,409.35,1739.19
272,2025-06-01,1,29,16,0,525.59,1807.13
336,2025-06-01,1,26,13,0,692.37,2869.16
11,2025-06-01,1,29,16,0,563.12,2172.62
45,2025-06-01,1,33,24,0,990.92,1647.4
292,2025-06-01,1,22,7,0,690.2,3029.45
352,2025-06-01,1,33,15,0,566.56,2273.8
337,2025-06-01,1,8,2,1,43.82,58.0
252,2025-06-01,1,13,5,1,241.96,0.0
147,2025-06-01,1,13,0,0,0.0,3337.0
280,2025-06-01,1,37,14,6,548.96,1958.58
357,2025-06-01,1,23,10,0,246.78,2746.06
305,2025-06-01,1,25,12,0,414.94,1934.12
31,2025-06-01,1,36,12,0,367.17,2666.09
192,2025-06-01,1,10,2,0,64.39,3866.0
58,2025-06-01,1,26,17,0,490.59,2621.58
242,2025-06-01,1,24,12,0,350.84,2244.18
276,2025-06-01,1,30,17,0,1120.13,2392.24
364,2025-06-01,1,40,18,0,441.94,2031.65
320,2025-06-01,1,18,5,1,103.8,131.0
155,2025-06-01,1,28,14,0,539.41,2528.76
178,2025-06-01,1,42,19,0,695.6,2555.13
126,2025-06-01,1,43,19,0,718.18,1961.9
66,2025-06-01,1,34,15,0,654.21,1541.99
86,2025-06-01,1,28,11,0,308.81,472.0
306,2025-06-01,1,22,3,0,153.34,4587.0
68,2025-06-01,1,24,15,2,1394.79,1697.23
311,2025-06-01,1,31,15,1,851.75,2342.34
281,2025-06-01,1,20,11,4,355.43,493.0
169,2025-06-01,1,15,4,0,112.49,167.0
18,2025-06-01,1,25,12,0,361.43,1671.03
10,2025-06-01,1,7,3,0,48.91,0.0
28,2025-06-01,1,20,11,0,297.93,2217.74
54,2025-06-01,1,5,3,0,59.36,0.0
227,2025-06-01,1,27,15,0,509.63,1738.12
256,2025-06-01,1,22,5,0,109.87,813.0
162,2025-06-01,1,14,6,0,143.76,970.0
355,2025-06-01,1,34,11,0,455.69,1166.0
228,2025-06-01,1,17,8,0,245.21,372.0
330,2025-06-01,1,26,15,0,640.15,1546.81
198,2025-06-01,1,12,4,0,184.6,340.0
81,2025-06-01,1,34,19,1,987.16,2225.91
201,2025-06-01,1,5,1,0,114.34,0.0
145,2025-06-01,1,28,15,0,715.56,2120.72
141,2025-06-01,1,31,18,2,1267.13,1369.87
299,2025-06-01,1,35,17,2,803.55,2325.06
340,2025-06-01,1,10,2,5,24.01,0.0
34,2025-06-01,1,23,10,1,331.11,1136.01
172,2025-06-01,1,4,0,5,0.0,0.0
258,2025-06-01,1,8,5,0,217.51,116.0
283,2025-06-01,1,32,18,2,777.61,2035.08
146,2025-06-01,1,18,8,0,233.19,0.0
171,2025-06-01,1,10,8,0,268.93,0.0
223,2025-06-01,1,6,1,0,23.06,198.0
234,2025-06-01,0,0,0,9,0.0,0.0
400,2025-06-01,0,0,0,0,0.0,0.0
308,2025-06-01,1,2,0,0,0.0,0.0
36,2025-06-01,1,13,2,0,55.84,79.0
416,2025-06-01,0,0,0,0,0.0,0.0
437,2025-06-01,1,20,4,0,137.89,6321.0
42,2025-06-01,1,30,15,0,498.41,3408.47
71,2025-06-01,1,27,17,0,431.7,2223.19
76,2025-06-01,1,31,12,0,538.6,2417.06
170,2025-06-01,1,23,13,0,446.53,1766.29
209,2025-06-01,1,27,12,0,410.12,1736.72
212,2025-06-01,1,31,16,0,709.1,2428.83
30,2025-06-01,1,26,6,0,165.12,593.0
347,2025-06-01,1,19,6,0,185.76,1333.0
38,2025-06-01,1,25,10,0,391.62,2159.57
151,2025-06-01,1,28,17,0,641.33,1926.03
116,2025-06-01,1,16,4,0,124.79,1564.0
289,2025-06-01,1,27,12,0,479.36,2235.98
200,2025-06-01,0,0,0,0,0.0,2003.78
99,2025-06-01,1,19,4,0,101.52,5591.0
356,2025-06-01,1,17,8,0,266.49,153.0
